STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
25,017,321600,4,1316,+42.362227,-071.538173
25,017,321600,5,1852,+42.354891,-071.538152
25,017,322100,1,1172,+42.389629,-071.499281
25,017,322100,2,1083,+42.386799,-071.529286
25,017,322100,3,919,+42.389433,-071.545663
25,017,322100,4,1477,+42.378477,-071.542278
25,017,322200,1,1872,+42.383607,-071.562506
25,017,322200,2,2590,+42.377370,-071.579825
25,017,322300,1,1878,+42.401417,-071.569038
25,017,322300,2,1441,+42.391389,-071.579924
25,017,322300,3,1513,+42.396250,-071.576888
25,017,322300,4,1449,+42.400892,-071.586765
25,017,322400,1,1790,+42.397993,-071.557211
25,017,322400,2,1436,+42.391395,-071.563238
25,017,322400,3,1472,+42.406888,-071.556927
25,017,323101,1,1147,+42.437457,-071.497554
25,017,323101,2,2672,+42.412824,-071.511082
25,017,323102,1,881,+42.446910,-071.489494
25,017,323102,2,748,+42.428691,-071.542578
25,017,323102,3,1726,+42.450208,-071.530146
25,017,324101,1,2502,+42.522265,-071.461979
25,017,324101,2,1371,+42.541042,-071.470035
25,017,324101,3,1694,+42.531934,-071.475422
25,017,324102,1,955,+42.569770,-071.496831
25,017,324102,2,2847,+42.546962,-071.511502
25,017,324102,3,772,+42.535687,-071.502113
25,017,325101,1,1384,+42.550593,-071.563801
25,017,325101,2,2626,+42.558455,-071.548716
25,017,325102,1,654,+42.565105,-071.585248
25,017,325102,2,1194,+42.575697,-071.587824
25,017,325102,3,853,+42.562197,-071.582520
25,017,325102,4,950,+42.555918,-071.581178
25,017,325102,5,818,+42.557546,-071.597558
25,017,326101,1,1193,+42.591452,-071.561698
25,017,326101,2,1189,+42.610301,-071.589643
25,017,326101,3,2129,+42.616927,-071.626823
25,017,326102,1,2623,+42.617636,-071.536766
25,017,326102,2,1577,+42.641269,-071.564693
25,017,326102,3,784,+42.603100,-071.527346
25,017,326102,4,1820,+42.588474,-071.511042
25,017,327101,1,1884,+42.690096,-071.573741
25,017,327101,2,1779,+42.684576,-071.628196
25,017,327102,1,1142,+42.663834,-071.566911
25,017,327102,2,1574,+42.668516,-071.553385
25,017,327102,3,1623,+42.670585,-071.589119
25,017,327103,1,1628,+42.647163,-071.610557
25,017,327103,2,767,+42.662655,-071.586793
25,017,327103,3,1207,+42.659328,-071.638171
25,017,328100,1,2044,+42.673418,-071.516664
25,017,328100,2,1314,+42.674029,-071.475967
25,017,330101,1,1672,+42.590787,-071.074716
25,017,330101,2,2139,+42.584276,-071.051986
25,017,330102,1,2306,+42.568003,-071.069940
25,017,330102,2,1525,+42.583208,-071.089678
25,017,330102,3,1094,+42.596207,-071.095533
25,017,330201,1,2570,+42.580553,-071.104585
25,017,330202,1,1816,+42.568618,-071.121177
25,017,330202,2,1291,+42.582363,-071.120766
25,017,330202,3,1141,+42.593549,-071.125516
25,017,331101,1,1388,+42.565294,-071.166542
25,017,331101,2,1923,+42.587807,-071.156604
25,017,331102,1,1268,+42.573238,-071.141187
25,017,331102,2,1997,+42.539286,-071.144717
25,017,331102,3,2306,+42.549471,-071.160547
25,017,331102,4,1502,+42.564400,-071.150242
25,017,331200,1,2424,+42.563098,-071.190492
25,017,331200,2,1585,+42.567068,-071.179654
25,017,331200,3,1479,+42.577141,-071.178159
25,017,331300,1,2415,+42.559245,-071.205156
25,017,331300,2,2592,+42.547278,-071.190883
25,017,331300,3,2470,+42.534335,-071.176105
25,017,332100,1,1274,+42.535759,-071.201962
25,017,332100,2,2246,+42.524869,-071.194620
25,017,332100,3,1218,+42.527535,-071.211075
25,017,332100,4,1325,+42.517864,-071.201989
25,017,332201,1,2111,+42.490678,-071.178197
25,017,332202,1,2585,+42.509817,-071.187891
25,017,332202,2,818,+42.496363,-071.188151
25,017,332202,3,2461,+42.500452,-071.173672
25,017,332202,4,776,+42.505176,-071.176575
25,017,332300,1,1279,+42.517767,-071.220597
25,017,332300,2,2251,+42.501219,-071.219202
25,017,332300,3,1312,+42.507650,-071.222544
25,017,332300,4,2113,+42.511611,-071.208668
25,017,332401,1,13,+42.482528,-071.212635
25,017,332401,2,2453,+42.495281,-071.205923
25,017,332402,1,1268,+42.473444,-071.205192
25,017,332402,2,874,+42.493332,-071.226911
25,017,333100,1,909,+42.461408,-071.193386
25,017,333100,2,2095,+42.470355,-071.190914
25,017,333100,3,2239,+42.458827,-071.182226
25,017,333100,4,1470,+42.477153,-071.181622
25,017,333100,5,974,+42.464587,-071.169150
25,017,333200,1,1526,+42.483116,-071.166064
25,017,333200,2,1007,+42.478345,-071.160240
25,017,333200,3,1043,+42.476238,-071.155366
25,017,333200,4,1652,+42.477270,-071.172857
25,017,333300,1,1238,+42.477620,-071.147251
25,017,333300,2,1448,+42.472302,-071.146718
25,017,333300,3,1630,+42.469288,-071.151258
25,017,333400,1,1730,+42.489022,-071.120067
25,017,333400,2,1427,+42.488023,-071.125676
25,017,333400,3,912,+42.474397,-071.138341
25,017,333400,4,1352,+42.479190,-071.140358
25,017,333400,5,1103,+42.480837,-071.128907
25,017,333501,1,629,+42.494628,-071.152049
25,017,333501,2,2527,+42.491360,-071.159760
25,017,333501,3,1937,+42.492975,-071.143763
25,017,333502,1,1654,+42.483302,-071.144015
25,017,333502,2,1775,+42.486177,-071.151474
25,017,333601,1,1550,+42.515759,-071.131679
25,017,333602,1,1838,+42.502391,-071.166177
25,017,333602,2,1196,+42.504563,-071.150169
25,017,333602,3,1596,+42.514423,-071.155729
25,017,333602,4,2419,+42.509410,-071.164490
25,017,334100,1,1853,+42.514771,-071.108117
25,017,334100,2,1008,+42.504188,-071.110431
25,017,334100,3,1777,+42.516115,-071.122988
25,017,334100,4,669,+42.525698,-071.130020
25,017,334100,5,1692,+42.510704,-071.115026
25,017,334200,1,1001,+42.529058,-071.117250
25,017,334200,2,968,+42.525193,-071.108122
25,017,334200,3,1015,+42.521312,-071.111448
25,017,334200,4,1086,+42.524801,-071.121137
25,017,334300,1,1874,+42.547929,-071.098949
25,017,334300,2,1074,+42.530968,-071.107664
25,017,334300,3,1959,+42.552044,-071.111531
25,017,334300,4,2861,+42.539066,-071.117766
25,017,334400,1,1285,+42.535925,-071.097984
25,017,334400,2,1930,+42.531615,-071.092315
25,017,334400,3,1481,+42.510796,-071.099978
25,017,334400,4,1985,+42.523634,-071.095907
25,017,335100,1,900,+42.521476,-071.065443
25,017,335100,2,594,+42.507748,-071.066155
25,017,335100,3,1212,+42.514746,-071.067778
25,017,335100,4,778,+42.515058,-071.072659
25,017,335100,5,709,+42.506205,-071.069059
25,017,335100,6,1348,+42.503417,-071.072586
25,017,335100,7,718,+42.518509,-071.080019
25,017,335200,1,737,+42.508251,-071.085179
25,017,335200,2,710,+42.503755,-071.080777
25,017,335200,3,1491,+42.506217,-071.093568
25,017,335200,4,1459,+42.495929,-071.077979
25,017,335200,5,1876,+42.499147,-071.082809
25,017,335301,1,2021,+42.492406,-071.062175
25,017,335301,2,1290,+42.499099,-071.060844
25,017,335301,3,813,+42.500983,-071.065416
25,017,335302,1,1116,+42.518736,-071.049683
25,017,335302,2,895,+42.507267,-071.058877
25,017,335302,3,862,+42.505346,-071.042379
25,017,335302,4,2436,+42.509598,-071.052078
25,017,335400,1,1893,+42.482691,-071.056336
25,017,335400,2,1470,+42.479294,-071.063860
25,017,335400,3,1762,+42.479458,-071.070968
25,017,336100,1,1063,+42.469822,-071.063956
25,017,336100,2,1428,+42.465015,-071.065628
25,017,336100,3,968,+42.460471,-071.074928
25,017,336100,4,775,+42.464599,-071.074460
25,017,336100,5,1524,+42.469374,-071.073565
25,017,336201,1,1005,+42.464904,-071.049250
25,017,336201,2,939,+42.471209,-071.053941
25,017,336201,3,1118,+42.470798,-071.059049
25,017,336202,1,1062,+42.460672,-071.048230
25,017,336202,2,1024,+42.459104,-071.058606
25,017,336202,3,644,+42.465462,-071.058713
25,017,336202,4,686,+42.462926,-071.058316
25,017,336300,1,969,+42.457149,-071.053809
25,017,336300,2,781,+42.454082,-071.055083
25,017,336300,3,1430,+42.447655,-071.049649
25,017,336300,4,1226,+42.449527,-071.056619
25,017,336300,5,1121,+42.454011,-071.062253
25,017,336300,6,1458,+42.454965,-071.044544
25,017,336402,1,998,+42.457097,-071.067311
25,017,336402,2,1342,+42.454802,-071.075895
25,017,336402,3,1235,+42.456099,-071.072003
25,017,336402,4,1189,+42.450995,-071.073835
25,017,336403,1,850,+42.444535,-071.074222
25,017,336403,2,2404,+42.444366,-071.070174
25,017,336404,1,1029,+42.451315,-071.066159
25,017,336404,2,1549,+42.448011,-071.063865
25,017,337101,1,1363,+42.485826,-071.082645
25,017,337101,2,1857,+42.485971,-071.091535
25,017,337102,1,2175,+42.478255,-071.084145
25,017,337102,2,2603,+42.467665,-071.087950
25,017,337102,3,636,+42.454670,-071.083398
25,017,337201,1,1908,+42.497749,-071.095075
25,017,337201,2,737,+42.490546,-071.093122
25,017,337201,3,725,+42.491313,-071.098390
25,017,337202,1,1302,+42.498881,-071.109532
25,017,337202,2,1032,+42.493905,-071.103477
25,017,337202,3,1618,+42.492006,-071.109985
25,017,337202,4,1158,+42.485608,-071.108901
25,017,337300,1,860,+42.479764,-071.097277
25,017,337300,2,786,+42.480600,-071.102619
25,017,337300,3,1301,+42.472464,-071.099386
25,017,337300,4,2524,+42.472626,-071.107157
25,017,337300,5,659,+42.476854,-071.103039
25,017,338100,1,1537,+42.468171,-071.119910
25,017,338100,2,1667,+42.461185,-071.128603
25,017,338200,1,1041,+42.461642,-071.144990
25,017,338200,2,761,+42.459277,-071.138110
25,017,338200,3,2469,+42.465593,-071.136925
25,017,338300,1,794,+42.457050,-071.147783
25,017,338300,2,1381,+42.451447,-071.142433
25,017,338300,3,1294,+42.453891,-071.153801
25,017,338400,1,1805,+42.451471,-071.162664
25,017,338400,2,1306,+42.443164,-071.151584
25,017,338400,3,1515,+42.444267,-071.165800
25,017,338400,4,1541,+42.444772,-071.179291
25,017,338500,1,1521,+42.445781,-071.127330
25,017,338500,2,1472,+42.438844,-071.136782
25,017,338500,3,1437,+42.446701,-071.134000
25,017,338500,4,1429,+42.455824,-071.131252
25,017,339101,1,1286,+42.420674,-071.107993
25,017,339101,2,872,+42.422617,-071.114105
25,017,339101,3,1109,+42.417855,-071.110621
25,017,339102,1,693,+42.432080,-071.118257
25,017,339102,2,1314,+42.425922,-071.106713
25,017,339102,3,1435,+42.426948,-071.115964
25,017,339200,1,729,+42.432255,-071.141315
25,017,339200,2,866,+42.423696,-071.140355
25,017,339200,3,956,+42.424334,-071.134745
25,017,339200,4,1344,+42.421537,-071.123683
25,017,339200,5,860,+42.424803,-071.127431
25,017,339200,6,945,+42.427616,-071.131292
25,017,339300,1,705,+42.419370,-071.128932
25,017,339300,2,942,+42.417957,-071.133953
25,017,339300,3,1349,+42.419508,-071.137075
25,017,339400,1,1098,+42.416357,-071.122231
25,017,339400,2,666,+42.411941,-071.124346
25,017,339400,3,772,+42.413884,-071.122948
